Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Es_SKU_Fantasma,Posible_Devolucion,Outlier_Entrega,Ciudad_Valida,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Bodega_Externa,Stock_Imputado,Outlier_Costo,Dias_Desde_Revision,Rating_Producto,Rating_Logistica,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Comentario_Texto,Feedback_Count,Tiene_Feedback,Ingreso_Transaccion,Margen_Unitario,Margen_Pct,Margen_Total_Transaccion,Brecha_Entrega,Ingreso_En_Riesgo
TRX-16121,PROD-3271,2025-07-11,3,687.92,41.32,13,Perdido,Bogotá,App,False,False,False,True,Monitores,383.0,497.93,128.0,3.0,Occidente,2025-01-03,False,False,False,568.0,,,,False,,,0,False,2063.7599999999998,189.98999999999995,0.276180369810443,569.9699999999998,10.0,0.0
TRX-16122,PROD-1731,2025-05-14,1,1813.4,34.56,5,Entregado,Barranquilla,Físico,False,False,False,True,Laptops,1786.0,652.39,101.0,5.0,Norte,2024-09-18,False,False,False,675.0,3.0,5.0,65.9,True,Sí,Sin comentario,1,True,1813.4,1161.0100000000002,0.6402393294364178,1161.0100000000002,0.0,0.0
TRX-16123,PROD-2951,2024-11-16,3,1094.21,38.54,27,Perdido,Barranquilla,Online,False,False,False,True,Smartphones,964.0,902.31,163.0,27.5,Norte,2024-04-06,False,False,False,840.0,,,,False,,,0,False,3282.63,191.9000000000001,0.17537766973432894,575.7000000000003,-0.5,0.0
TRX-16124,PROD-2285,2025-11-15,7,936.19,81.36,22,Retrasado,Barranquilla,WhatsApp,False,False,False,True,Laptops,1090.0,738.9,109.0,10.0,ZONA_FRANCA,2024-04-09,True,False,False,837.0,,,,False,,,0,False,6553.33,197.29000000000008,0.21073713669233815,1381.0300000000007,12.0,0.0
TRX-16125,PROD-2448,2025-07-11,5,1576.2,62.1,8,Sin Información,Sin Ciudad (Venta Web),App,False,False,False,False,Laptops,472.0,73.24,274.0,10.0,ZONA_FRANCA,2025-06-05,True,False,False,415.0,3.5,4.5,-17.799999999999997,True,No,Excelente,2,True,7881.0,1502.96,0.9535338155056465,7514.8,-2.0,0.0
TRX-16126,PROD-1895,2025-05-20,4,211.87,97.53,10,Devuelto,Bucaramanga,Online,False,False,False,True,Accesorios,1865.0,1405.09,218.0,10.0,Norte,2024-04-08,False,False,False,838.0,3.5,2.5,8.05,True,Sin Respuesta,Precio justo,2,True,847.48,-1193.2199999999998,-5.631849719167413,-4772.879999999999,0.0,0.0
TRX-16127,PROD-3349,2025-07-31,13,1549.77,84.1,6,Perdido,Bogotá,Físico,False,False,False,True,Sin Categoría,1074.0,976.84,230.0,0.0,Norte,2025-11-17,False,True,False,250.0,,,,False,,,0,False,20147.01,572.93,0.36968711486220535,7448.089999999999,6.0,0.0
TRX-16128,PROD-2102,2024-10-28,12,493.47,51.15,11,Entregado,Bucaramanga,Físico,False,False,False,True,Accesorios,1109.0,1362.68,204.0,27.5,Occidente,2025-04-19,False,False,False,462.0,,,,False,,,0,False,5921.64,-869.21,-1.761424200052688,-10430.52,-16.5,0.0
TRX-16129,PROD-1748,2024-12-20,8,568.82,28.03,4,Entregado,Sin Ciudad (Venta Web),App,False,False,False,False,Laptops,87.0,1387.53,160.0,5.0,Norte,2024-04-29,False,False,False,817.0,3.0,5.0,-53.2,True,Sin Respuesta,Excelente,1,True,4550.56,-818.7099999999999,-1.4393129636791953,-6549.679999999999,-1.0,0.0
TRX-16130,PROD-3798,2025-04-22,8,1202.91,69.02,2,Sin Información,Cali,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,9623.28,,,,,9623.28
TRX-16131,PROD-1778,2025-12-11,1,1804.85,74.03,6,Devuelto,Medellín,Online,False,False,False,True,Sin Categoría,1381.0,246.07,278.0,0.0,Occidente,2025-03-06,False,False,False,506.0,1.6666666666666667,3.0,-5.333333333333335,False,Sin Respuesta,Lento; Dañado,3,True,1804.85,1558.78,0.8636618001495969,1558.78,6.0,0.0
TRX-16132,PROD-3043,2025-08-06,9,1161.03,52.36,13,Perdido,Bogotá,App,False,False,False,True,Smartphones,1686.0,291.93,213.0,0.0,BOD-EXT-99,2025-03-18,True,False,False,494.0,3.0,3.0,-45.45,True,Sí,Dañado,2,True,10449.27,869.0999999999999,0.7485594687475775,7821.9,13.0,0.0
TRX-16133,PROD-1817,2026-02-04,14,1301.41,49.1,29,Perdido,Medellín,Online,False,False,False,True,Smartphones,320.0,467.87,133.0,3.0,Sur,2025-07-27,False,False,False,363.0,,,,False,,,0,False,18219.74,833.5400000000001,0.6404899301526805,11669.560000000001,26.0,0.0
TRX-16134,PROD-1961,2025-09-22,9,1555.42,26.84,12,Entregado,Barranquilla,Físico,False,False,False,True,Laptops,73.0,1032.7,127.0,10.0,Norte,2024-12-31,False,False,False,571.0,3.0,1.0,-42.3,False,Sí,Sin comentario,1,True,13998.78,522.72,0.33606357125406644,4704.4800000000005,2.0,0.0
TRX-16135,PROD-1991,2025-05-25,2,526.06,57.94,14,Perdido,Bogotá,Online,False,False,False,True,Accesorios,1480.0,118.44,136.0,10.0,Occidente,2025-05-07,False,False,False,444.0,4.0,5.0,-98.6,True,Sin Respuesta,Dañado,1,True,1052.12,407.61999999999995,0.7748545793255522,815.2399999999999,4.0,0.0
TRX-16136,PROD-2087,2025-12-31,2,1656.2,29.11,25,Devuelto,Cali,Físico,False,False,False,True,Sin Categoría,1594.0,390.39,130.0,5.0,Norte,2025-06-29,False,False,False,391.0,3.0,5.0,11.8,True,No,Dañado,1,True,3312.4,1265.81,0.7642857142857142,2531.62,20.0,0.0
TRX-16137,PROD-1846,2024-12-18,8,841.74,94.3,8,Perdido,Barranquilla,App,False,False,False,True,Tablets,1267.0,338.03,224.0,10.0,Sur,2026-01-17,False,False,False,189.0,,,,False,,,0,False,6733.92,503.71000000000004,0.5984151875876161,4029.6800000000003,-2.0,0.0
TRX-16138,PROD-1938,2025-11-05,12,359.55,64.74,3,Perdido,Bogotá,WhatsApp,False,False,False,True,Laptops,1390.0,1050.97,231.0,27.5,Norte,2024-03-25,False,False,False,852.0,3.6666666666666665,4.0,-24.366666666666664,True,Sí,Precio justo,3,True,4314.6,-691.4200000000001,-1.9230148797107496,-8297.04,-24.5,0.0
TRX-16139,PROD-1830,2025-05-20,11,706.73,32.73,5,Devuelto,Bogotá,Online,False,False,False,True,Monitores,1654.0,640.68,204.0,10.0,Norte,2025-08-23,False,False,False,336.0,3.0,3.5,34.199999999999996,True,No,Dañado,2,True,7774.030000000001,66.05000000000007,0.09345860512501247,726.5500000000008,-5.0,0.0
TRX-16140,PROD-2022,2025-08-08,6,499.8,25.49,22,Retrasado,Medellín,WhatsApp,False,False,False,True,Tablets,1020.0,333.78,145.0,3.0,ZONA_FRANCA,2024-03-19,True,True,False,858.0,,,,False,,,0,False,2998.8,166.02000000000004,0.33217286914765914,996.1200000000002,19.0,0.0
TRX-16141,PROD-3533,2025-03-29,3,465.14,73.09,7,Perdido,Medellín,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,1395.42,,,,,1395.42
TRX-16142,PROD-2458,2024-11-18,12,572.3,72.24,18,Sin Información,Cali,Online,False,False,False,True,Laptops,1266.0,1161.2,178.0,10.0,ZONA_FRANCA,2026-01-27,True,False,False,179.0,,,,False,,,0,False,6867.599999999999,-588.9000000000001,-1.0290057662065353,-7066.800000000001,8.0,0.0
TRX-16143,PROD-1638,2025-01-13,2,370.05,61.73,6,Entregado,Bogotá,WhatsApp,False,False,False,True,Tablets,719.0,747.85,255.0,5.0,Norte,2025-12-11,False,False,False,226.0,,,,False,,,0,False,740.1,-377.8,-1.0209431157951627,-755.6,1.0,0.0
TRX-16144,PROD-1436,2025-05-03,5,1338.73,52.36,18,En Camino,Cali,WhatsApp,False,False,False,True,Sin Categoría,193.0,811.93,110.0,3.0,BOD-EXT-99,2024-07-02,True,False,False,753.0,,,,False,,,0,False,6693.65,526.8000000000001,0.39350727928708557,2634.0000000000005,15.0,0.0
TRX-16145,PROD-1491,2024-12-01,8,1164.18,63.36,8,Entregado,Cali,App,False,False,False,True,Monitores,1436.0,894.94,290.0,5.0,Norte,2025-09-22,False,False,False,306.0,,,,False,,,0,False,9313.44,269.24,0.23127007851019601,2153.92,3.0,0.0
TRX-16146,PROD-1321,2025-05-07,6,1300.4,62.37,7,Sin Información,Cali,WhatsApp,False,False,False,True,Monitores,1250.0,573.56,212.0,0.0,Norte,2025-03-24,False,False,False,488.0,5.0,4.0,64.5,False,No,Precio justo,1,True,7802.400000000001,726.8400000000001,0.5589357120885882,4361.040000000001,7.0,0.0
TRX-16147,PROD-3768,2025-06-05,12,694.01,39.21,2,Entregado,Bucaramanga,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,8328.119999999999,,,,,8328.119999999999
TRX-16148,PROD-3717,2025-03-21,3,1541.77,94.05,4,Retrasado,Medellín,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,4.0,3.0,90.2,False,No,Lento,1,True,4625.3099999999995,,,,,4625.3099999999995
TRX-16149,PROD-3017,2025-03-25,12,267.92,50.53,23,Retrasado,Bucaramanga,WhatsApp,False,False,False,True,Tablets,611.0,868.66,243.0,0.0,Sur,2025-09-04,False,False,False,324.0,,,,False,,,0,False,3215.04,-600.74,-2.242236488504031,-7208.88,23.0,0.0
TRX-16150,PROD-3514,2025-04-01,12,1146.56,6.93,9,Entregado,Medellín,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,3.0,-18.2,False,Sin Respuesta,Dañado,1,True,13758.72,,,,,13758.72
TRX-16151,PROD-1027,2025-12-18,9,558.15,38.09,16,Perdido,Sin Ciudad (Venta Web),App,False,False,False,False,Tablets,51.0,1074.06,262.0,10.0,Occidente,2025-12-08,False,False,False,229.0,,,,False,,,0,False,5023.349999999999,-515.91,-0.9243214189733943,-4643.19,6.0,0.0
TRX-16152,PROD-3217,2025-05-12,8,1059.94,17.38,19,Entregado,Bucaramanga,WhatsApp,False,False,False,True,Laptops,1996.0,237.6,164.0,0.0,ZONA_FRANCA,2025-04-04,True,False,False,477.0,5.0,1.0,-42.6,False,Sí,No volvería,1,True,8479.52,822.34,0.7758363680963073,6578.72,19.0,0.0
TRX-16153,PROD-1173,2025-06-25,10,654.04,39.52,10,Sin Información,Medellín,Online,False,False,False,True,Accesorios,1340.0,634.65,137.0,27.5,Norte,2024-11-04,False,False,False,628.0,,,,False,,,0,False,6540.4,19.389999999999986,0.029646504800929587,193.89999999999986,-17.5,0.0
TRX-16154,PROD-2975,2025-05-13,6,1583.12,62.78,26,Perdido,Cali,Online,False,False,False,True,Laptops,967.0,316.95,230.0,3.0,Norte,2025-12-06,False,True,False,231.0,2.0,2.0,71.0,True,Sin Respuesta,Lento,1,True,9498.72,1266.1699999999998,0.7997940775178128,7597.019999999999,23.0,0.0
TRX-16155,PROD-2520,2024-11-15,1,1783.63,7.15,8,Devuelto,Bogotá,WhatsApp,False,False,False,True,Laptops,1394.0,596.94,220.0,27.5,Occidente,2025-11-28,False,False,False,239.0,5.0,4.0,73.6,True,Sin Respuesta,Sin comentario,1,True,1783.63,1186.69,0.6653229649647068,1186.69,-19.5,0.0
TRX-16156,PROD-3542,2025-06-06,2,1487.74,52.36,29,Devuelto,Cali,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,1.0,5.0,-21.4,False,No,No volvería,1,True,2975.48,,,,,2975.48
TRX-16157,PROD-2291,2026-01-28,4,359.41,87.67,16,Retrasado,Bogotá,WhatsApp,False,False,False,True,Monitores,425.0,229.0,212.0,10.0,BOD-EXT-99,2025-12-23,True,False,False,214.0,2.0,4.0,-69.9,False,Sin Respuesta,Precio justo,1,True,1437.64,130.41000000000003,0.3628446620850839,521.6400000000001,6.0,0.0
TRX-16158,PROD-3016,2024-12-21,2,556.99,62.98,25,En Camino,Cali,Físico,False,False,False,True,Laptops,979.0,564.09,143.0,5.0,Occidente,2025-11-20,False,False,False,247.0,1.0,3.0,-19.3,True,Sin Respuesta,Excelente,1,True,1113.98,-7.100000000000023,-0.012747087021311016,-14.200000000000045,20.0,0.0
TRX-16159,PROD-3353,2025-05-06,3,1839.52,33.06,29,En Camino,Bogotá,WhatsApp,False,False,False,True,Sin Categoría,115.0,233.86,114.0,0.0,Occidente,2024-09-21,False,False,False,672.0,2.0,1.0,-9.4,True,No,Sin comentario,1,True,5518.5599999999995,1605.6599999999999,0.8728690093067756,4816.98,29.0,0.0
TRX-16160,PROD-2125,2025-05-27,14,880.07,34.56,8,Sin Información,Bucaramanga,Online,False,False,False,True,Sin Categoría,1074.0,294.77,113.0,10.0,Norte,2024-07-16,False,True,False,739.0,,,,False,,,0,False,12320.980000000001,585.3000000000001,0.6650607338052655,8194.2,-2.0,0.0
TRX-16161,PROD-3010,2025-10-21,8,1882.95,49.24,20,Retrasado,Bogotá,WhatsApp,False,False,False,True,Smartphones,571.0,498.72,121.0,0.0,Sur,2025-05-12,False,False,False,439.0,,,,False,,,0,False,15063.6,1384.23,0.7351390105950769,11073.84,20.0,0.0
TRX-16162,PROD-1749,2025-02-20,9,790.98,28.57,4,Devuelto,Medellín,Físico,False,False,False,True,Tablets,1744.0,155.47,248.0,27.5,Norte,2024-09-10,False,False,False,683.0,5.0,4.0,55.3,False,Sin Respuesta,Sin comentario,1,True,7118.82,635.51,0.8034463576828744,5719.59,-23.5,0.0
TRX-16163,PROD-3093,2025-12-01,6,1904.03,5.41,27,Retrasado,Barranquilla,App,False,False,False,True,Tablets,667.0,1243.36,272.0,3.0,BOD-EXT-99,2025-10-01,True,False,False,297.0,5.0,4.0,38.2,True,No,Sin comentario,1,True,11424.18,660.6700000000001,0.3469850790166122,3964.0200000000004,24.0,0.0
TRX-16164,PROD-2147,2025-01-13,4,1852.22,7.52,23,Devuelto,Bogotá,Físico,False,False,False,True,Tablets,543.0,986.02,289.0,5.0,ZONA_FRANCA,2025-10-16,True,False,False,282.0,,,,False,,,0,False,7408.88,866.2,0.4676550301800002,3464.8,18.0,0.0
TRX-16165,PROD-2629,2025-11-04,11,1324.45,38.99,20,Perdido,Medellín,Físico,False,False,False,True,Laptops,893.0,787.99,137.0,27.5,Occidente,2025-02-23,False,False,False,517.0,,,,False,,,0,False,14568.95,536.46,0.40504360300502096,5901.06,-7.5,0.0
TRX-16166,PROD-1909,2025-06-18,2,27.57,16.8,27,Sin Información,Bogotá,Online,False,False,False,True,Laptops,1233.0,669.83,192.0,10.0,ZONA_FRANCA,2025-07-20,True,False,False,370.0,4.0,5.0,-44.8,False,Sí,Sin comentario,1,True,55.14,-642.26,-23.295611171563294,-1284.52,17.0,0.0
TRX-16167,PROD-3362,2025-02-26,7,806.67,7.12,13,Devuelto,Sin Ciudad (Venta Web),WhatsApp,False,False,False,False,Smartphones,1913.0,783.9,139.0,3.0,ZONA_FRANCA,2025-09-27,True,False,False,301.0,,,,False,,,0,False,5646.69,22.769999999999982,0.028227156086131855,159.38999999999987,10.0,0.0
TRX-16168,PROD-1525,2025-12-08,10,1823.36,52.36,26,Devuelto,Medellín,Online,False,False,False,True,Smartphones,1058.0,202.95,180.0,3.0,ZONA_FRANCA,2025-07-30,True,True,False,360.0,5.0,2.0,49.1,True,No,Dañado,1,True,18233.6,1620.4099999999999,0.8886944980694981,16204.099999999999,23.0,0.0
TRX-16169,PROD-1221,2025-09-23,11,1771.37,86.63,10,Devuelto,Bucaramanga,Físico,False,False,False,True,Smartphones,252.0,795.44,152.0,10.0,Norte,2025-04-13,False,False,False,468.0,3.5,2.5,7.700000000000003,False,Tal vez,Precio justo; Lento,2,True,19485.07,975.9299999999998,0.5509464425839886,10735.229999999998,0.0,0.0
TRX-16170,PROD-3153,2025-09-04,7,382.9,31.04,23,En Camino,Sin Ciudad (Venta Web),Físico,False,False,False,False,Laptops,565.0,926.24,254.0,0.0,Sur,2024-08-14,False,False,False,710.0,,,,False,,,0,False,2680.2999999999997,-543.34,-1.4190127970749544,-3803.38,23.0,0.0
TRX-16171,PROD-2733,2025-09-08,10,804.37,52.8,25,Devuelto,Bogotá,WhatsApp,False,False,False,True,Accesorios,1941.0,761.98,253.0,0.0,Norte,2024-12-25,False,False,False,577.0,4.0,4.0,31.8,False,Tal vez,Lento,1,True,8043.7,42.389999999999986,0.052699628280517656,423.89999999999986,25.0,0.0
TRX-16172,PROD-2959,2025-07-18,9,1672.66,22.04,28,Entregado,Sin Ciudad (Venta Web),App,False,False,False,False,Smartphones,244.0,914.7,103.0,5.0,BOD-EXT-99,2025-10-28,True,False,False,270.0,,,,False,,,0,False,15053.94,757.96,0.45314648523908024,6821.64,23.0,0.0
TRX-16173,PROD-3214,2025-10-21,5,1159.98,9.44,9,Perdido,Barranquilla,Online,False,False,False,True,Tablets,448.0,822.93,117.0,10.0,Norte,2024-04-09,False,False,False,837.0,,,,False,,,0,False,5799.9,337.05000000000007,0.2905653545750789,1685.2500000000005,-1.0,0.0
TRX-16174,PROD-1133,2025-02-28,10,1696.13,75.76,25,En Camino,Bogotá,App,False,False,False,True,Monitores,475.0,1240.01,210.0,5.0,BOD-EXT-99,2025-05-18,True,False,False,433.0,,,,False,,,0,False,16961.300000000003,456.1200000000001,0.26891806642179555,4561.200000000001,20.0,0.0
TRX-16175,PROD-3058,2026-01-22,4,1654.87,16.87,26,Entregado,Bogotá,Físico,False,False,False,True,Tablets,1472.0,1487.86,290.0,27.5,Sur,2024-11-07,False,False,False,625.0,,,,False,,,0,False,6619.48,167.01,0.1009203139823672,668.04,-1.5,0.0
TRX-16176,PROD-2422,2025-08-18,10,1815.89,7.44,12,En Camino,Barranquilla,App,False,False,False,True,Smartphones,1910.0,194.27,291.0,0.0,Norte,2024-07-14,False,False,False,741.0,4.0,3.0,-83.8,True,No,Sin comentario,1,True,18158.9,1621.6200000000001,0.8930166474841538,16216.2,12.0,0.0
TRX-16177,PROD-2612,2026-01-07,6,243.27,60.79,26,En Camino,Bogotá,Online,False,False,False,True,Sin Categoría,879.0,928.55,237.0,5.0,ZONA_FRANCA,2024-07-02,True,False,False,753.0,,,,False,,,0,False,1459.6200000000001,-685.28,-2.816952357462901,-4111.68,21.0,0.0
TRX-16178,PROD-3811,2025-05-05,12,298.98,6.28,15,Entregado,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,5.0,3.0,-96.1,True,Sin Respuesta,Sin comentario,1,True,3587.76,,,,,3587.76
TRX-16179,PROD-1715,2024-10-06,2,174.79,46.45,22,Retrasado,Medellín,Físico,False,False,False,True,Sin Categoría,817.0,228.76,114.0,10.0,Norte,2025-11-19,False,False,False,248.0,4.0,2.0,-13.7,True,No,Sin comentario,1,True,349.58,-53.97,-0.30877052462955545,-107.94,12.0,0.0
TRX-16180,PROD-2872,2025-09-12,2,1871.18,52.36,1,Sin Información,Barranquilla,App,False,False,False,True,Smartphones,22.0,1117.08,288.0,0.0,Sur,2025-11-15,False,False,False,252.0,1.0,3.0,53.0,False,Tal vez,Excelente,1,True,3742.36,754.1000000000001,0.40300772774399046,1508.2000000000003,1.0,0.0
TRX-16181,PROD-1493,2025-01-09,12,955.57,32.44,12,Sin Información,Bogotá,WhatsApp,False,False,False,True,Laptops,932.0,524.06,284.0,10.0,Norte,2025-03-30,False,False,False,482.0,1.0,2.0,18.5,False,Tal vez,No volvería,1,True,11466.84,431.5100000000001,0.45157340644850724,5178.120000000001,2.0,0.0
TRX-16182,PROD-3860,2025-11-14,9,138.01,35.34,24,Sin Información,Medellín,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,1242.09,,,,,1242.09
TRX-16183,PROD-3122,2025-10-28,7,649.84,5.37,14,Retrasado,Bogotá,Online,False,False,False,True,Smartphones,1857.0,1473.01,249.0,3.0,BOD-EXT-99,2024-07-05,True,False,False,750.0,4.0,4.0,17.900000000000002,True,Sí,Dañado,2,True,4548.88,-823.17,-1.2667271943863103,-5762.19,11.0,0.0
TRX-16184,PROD-2884,2025-11-01,7,709.31,96.61,22,Devuelto,Bogotá,WhatsApp,False,False,False,True,Laptops,770.0,1462.94,294.0,3.0,ZONA_FRANCA,2024-03-19,True,False,False,858.0,5.0,3.0,26.3,False,Sí,Excelente,1,True,4965.17,-753.6300000000001,-1.0624832583778605,-5275.410000000001,19.0,0.0
TRX-16185,PROD-2292,2024-12-27,13,1621.02,54.11,23,Entregado,Sin Ciudad (Venta Web),Físico,False,False,False,False,Accesorios,926.0,348.67,232.0,5.0,BOD-EXT-99,2025-08-03,True,False,False,356.0,4.0,5.0,41.75,True,Sí,Excelente,2,True,21073.26,1272.35,0.784907033842889,16540.55,18.0,0.0
TRX-16186,PROD-3823,2025-04-05,5,1473.6,59.39,2,Devuelto,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,7368.0,,,,,7368.0
TRX-16187,PROD-1034,2024-11-19,7,1381.88,68.28,3,Sin Información,Bogotá,App,False,False,False,True,Laptops,541.0,428.52,235.0,10.0,Sur,2026-01-10,False,False,False,196.0,1.0,2.0,-27.4,False,Sí,Dañado,1,True,9673.16,953.3600000000001,0.6899007149680146,6673.52,-7.0,0.0
TRX-16188,PROD-1048,2025-12-29,9,53.51,80.76,6,Retrasado,Cali,Físico,False,False,False,True,Laptops,92.0,777.2,274.0,27.5,ZONA_FRANCA,2024-03-27,True,False,False,850.0,3.0,3.5,30.650000000000002,False,No,Excelente; Lento,2,True,481.59,-723.69,-13.524387964866381,-6513.210000000001,-21.5,0.0
TRX-16189,PROD-3761,2025-10-19,10,1822.28,62.75,19,Entregado,Medellín,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,4.0,4.0,-96.3,False,No,Lento,1,True,18222.8,,,,,18222.8
TRX-16190,PROD-1863,2025-09-09,5,438.95,77.41,21,Entregado,Bogotá,Online,False,False,False,True,Tablets,396.0,1019.87,231.0,27.5,Norte,2025-04-28,False,False,False,453.0,5.0,3.0,42.8,False,Sí,Lento,1,True,2194.75,-580.9200000000001,-1.3234309146827659,-2904.6000000000004,-6.5,0.0
TRX-16191,PROD-2554,2025-07-13,9,1261.83,47.63,13,Entregado,Bogotá,WhatsApp,False,False,False,True,Accesorios,182.0,583.96,297.0,0.0,Sur,2025-01-07,False,False,False,564.0,3.0,5.0,-12.7,True,Sí,Sin comentario,1,True,11356.47,677.8699999999999,0.5372118272667474,6100.829999999999,13.0,0.0
TRX-16192,PROD-3379,2025-02-23,1,133.02,52.36,20,Devuelto,Bogotá,WhatsApp,False,False,False,True,Accesorios,1948.0,395.59,260.0,10.0,Norte,2024-03-13,False,False,False,864.0,,,,False,,,0,False,133.02,-262.56999999999994,-1.9739136971883922,-262.56999999999994,10.0,0.0
TRX-16193,PROD-1412,2024-11-25,13,172.24,40.27,21,En Camino,Cali,WhatsApp,False,False,False,True,Laptops,1057.0,168.32,288.0,10.0,ZONA_FRANCA,2025-05-15,True,False,False,436.0,,,,False,,,0,False,2239.12,3.920000000000016,0.022758941012540734,50.96000000000021,11.0,0.0
TRX-16194,PROD-2332,2025-02-27,12,29.06,83.2,8,En Camino,Bogotá,Online,False,False,False,True,Smartphones,1087.0,517.0,154.0,10.0,BOD-EXT-99,2024-07-15,True,False,False,740.0,1.0,2.0,71.9,False,Tal vez,Lento,1,True,348.71999999999997,-487.94,-16.79077770130764,-5855.28,-2.0,0.0
TRX-16195,PROD-2481,2025-06-14,3,1136.2,87.2,4,Sin Información,Bucaramanga,WhatsApp,False,False,False,True,Monitores,901.0,353.19,122.0,0.0,Norte,2025-12-25,False,False,False,212.0,,,,False,,,0,False,3408.6000000000004,783.01,0.6891480373173736,2349.0299999999997,4.0,0.0
TRX-16196,PROD-3509,2025-01-21,7,1262.47,18.09,25,En Camino,Sin Ciudad (Venta Web),App,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,5.0,3.0,-93.9,True,Sí,Sin comentario,1,True,8837.29,,,,,8837.29
TRX-16197,PROD-2063,2025-07-07,4,110.42,56.55,19,Entregado,Cali,WhatsApp,False,False,False,True,Monitores,454.0,618.13,203.0,0.0,ZONA_FRANCA,2025-11-18,True,False,False,249.0,,,,False,,,0,False,441.68,-507.71,-4.5979894946567645,-2030.84,19.0,0.0
TRX-16198,PROD-1766,2024-10-03,2,588.06,69.95,28,Retrasado,Bogotá,Físico,False,False,False,True,Monitores,959.0,888.62,287.0,27.5,Norte,2025-02-16,False,False,False,524.0,,,,False,,,0,False,1176.12,-300.56000000000006,-0.5111043090841072,-601.1200000000001,0.5,0.0
TRX-16199,PROD-3246,2025-04-24,12,1704.39,12.94,7,Devuelto,Medellín,Online,False,False,False,True,Laptops,1873.0,529.83,259.0,5.0,Sur,2024-03-07,False,False,False,870.0,,,,False,,,0,False,20452.68,1174.56,0.6891380493901043,14094.72,2.0,0.0
TRX-16200,PROD-2076,2025-03-03,-5,211.6,93.31,999,Devuelto,Cali,App,False,True,True,True,Laptops,1334.0,1481.0,122.0,3.0,Norte,2026-01-07,False,False,False,199.0,4.0,4.0,-52.5,True,No,No volvería,1,True,-1058.0,-1269.4,-5.999054820415879,6347.0,996.0,0.0
TRX-16201,PROD-1971,2025-01-05,14,440.93,54.41,7,Retrasado,Bogotá,Online,False,False,False,True,Smartphones,482.0,1262.84,127.0,5.0,Norte,2025-04-11,False,False,False,470.0,,,,False,,,0,False,6173.02,-821.9099999999999,-1.8640373755471387,-11506.739999999998,2.0,0.0
TRX-16202,PROD-2103,2025-10-29,3,854.54,66.32,1,En Camino,Bogotá,App,False,False,False,True,Laptops,504.0,764.79,292.0,3.0,Occidente,2024-06-08,False,False,False,777.0,,,,False,,,0,False,2563.62,89.75,0.10502726613148596,269.25,-2.0,0.0
TRX-16203,PROD-2930,2025-02-16,7,1686.13,21.93,19,Sin Información,Medellín,App,False,False,False,True,Sin Categoría,18.0,1266.32,157.0,27.5,ZONA_FRANCA,2024-04-04,True,False,False,842.0,4.0,1.0,8.3,True,No,No volvería,1,True,11802.91,419.8100000000002,0.24897842989567837,2938.670000000001,-8.5,0.0
TRX-16204,PROD-3511,2025-03-23,8,517.15,52.36,26,Perdido,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,4137.2,,,,,4137.2
TRX-16205,PROD-2405,2025-08-26,11,1994.3,30.12,17,Retrasado,Medellín,WhatsApp,False,False,False,True,Sin Categoría,1178.0,102.87,198.0,0.0,Occidente,2024-08-25,False,False,False,699.0,,,,False,,,0,False,21937.3,1891.4299999999998,0.948417991275134,20805.73,17.0,0.0
TRX-16206,PROD-2498,2024-10-29,9,716.97,16.5,8,En Camino,Cali,WhatsApp,False,False,False,True,Smartphones,184.0,1406.32,171.0,5.0,Norte,2025-02-21,False,False,False,519.0,1.5,3.0,44.1,True,Sin Respuesta,No volvería; Excelente,2,True,6452.7300000000005,-689.3499999999999,-0.9614767702972229,-6204.15,3.0,0.0
TRX-16207,PROD-1753,2024-12-13,6,779.03,30.08,26,Entregado,Barranquilla,App,False,False,False,True,Tablets,1835.0,1489.15,239.0,10.0,ZONA_FRANCA,2025-09-09,True,False,False,319.0,,,,False,,,0,False,4674.18,-710.1200000000001,-0.9115438429842242,-4260.720000000001,16.0,0.0
